news_id|titulo|categoria|resumen|date_id
747|Las cifras tras la segunda alerta roja hospitalaria en Antioquia|Salud|El departamento comienza a ver una preocupante reactivación de la pandemia.|268
748|‘Demasiados países tienen un aumento exponencial de casos’: OMS|Salud|La organización, además, consideró que “los próximos meses serán muy difíciles”.|268
749|Diez consejos para aliviar el estrés en la pandemia|Salud|Tomar el control de esta realidad nos ayuda minimizar los riesgos para la salud física y mental.|269
750|30.000 muertes por covid-19 en Colombia: radiografía de una tragedia|Salud|El virus ya causó más víctimas que toda la violencia el año pasado. Contagios superaron el millón.|270
751|Covid-19: reportan 154 muertes nuevas y 8.174 casos más en Colombia|Salud|Última actualización del Minsalud da cuenta de 67.940 casos activos. Conozca detalles del reporte.|270
752|Covid-19: 194 muertes más y 9.167 contagios nuevos en Colombia|Salud|Minsalud entregó un nuevo reporte de la pandemia en el país. Análisis en vivo de la cifras.|271
753|‘No sabía si estaba vivo o muerto': dice hombre que padeció covid|Salud|Luis Carlos Cuervo, vigilante de 34 años, narra el infierno que pasó en una UCI.|271
754|Mitos y verdades sobre la alimentación|Salud|Una experta desmiente algunas de las desinformaciones alimentarias que circulan en internet.|271
755|Kevin: salir del derrumbe después de 43 días hospitalizado|Salud|Un caleño de 29 años casi pierde la batalla contra el covid-19. Intenta recuperarse de las secuelas.|271
756|El reencuentro de una madre y su bebé tras vencer juntos al covid|Salud|Yina Moreno se contagió de coronavirus en el embarazo. Cuenta cómo logró salir de la UCI.|272
757|Anticuerpos que se generan por el Sars-CoV-2 caerían ‘muy rápidamente’|Salud|Estudio del Imperial College de Londres halló que la inmunidad podría durar unos pocos meses.|272
758|Covid-19: 217 muertes más y 8.166 contagios nuevos en Colombia|Salud|Minsalud entregó un nuevo reporte de la pandemia en el país. Análisis en vivo de la cifras.|272
759|El epidemiólogo que dirige la polémica estrategia sueca contra covid|Cultura|BOCAS habló con Anders Tegnell, quien inventó el llamado 'modelo sueco', sin cuarentenas.|273
760|Covid: La vida a cuestas después de la UCI|Salud||273
761|Joven, sano y deportista, pero estuvo 13 días en UCI por covid|Salud|El estrés pudo ser desequilibrante para Ricardo, de 43 años, quien estuvo conectado a un respirador.|273
762|Covid-19: 188 muertes más y 8.717 contagios nuevos en Colombia|Salud|Minsalud entregó un nuevo reporte de la pandemia en el país. Análisis en vivo de la cifras.|273
763|'Vacuna contra covid en EE. UU. no estará disponible antes de enero'|Ciencia|Así lo aseguró Anthony Fauci, el principal experto en enfermedades infecciosas de ese país.|274
764|¿En qué consiste el aislamiento selectivo que extendió el Gobierno?|Salud|El presidente Duque anunció prórroga de la medida que se inició el 1.° de septiembre.|274
765|¿Es posible una nueva cuarentena en Colombia?|Salud|Algunos países europeos volvieron a tomar esta medida debido al aumento de casos de covid-19.|274
766|¿Coronavirus en casa? Qué hacer y qué no si tiene síntomas moderados|Salud|Siga estos consejos para hacer más llevadera la recuperación por covid-19.|275
767|Covid-19: 11.187 nuevos contagios y 173 muertes más en Colombia|Salud|El país volvió a registrar más de 10.000 casos nuevos en un día. Análisis en vivo de las cifras.|275
768|‘Todavía estamos en la primera ola de la pandemia’|Salud|El ministro de Salud dijo que los picos han llegado por departamentos y, por tanto, no hay rebrote.|275
769|De doctor a paciente con coronavirus, médico narra sus días en una UCI|Salud|Carlos Arango fue de los primeros profesionales de la salud afectados por el covid-19.|275
770|Colombia registra 10.029 contagios y 209 muertes más por covid-19|Salud|Según el reporte más reciente de Minsalud, 184 de las muertes corresponden a días anteriores.|276
771|Lo que se sabe de la nueva variante del SARS-CoV-2 surgida en España|Salud|Expertos afirman que no es ni más virulenta ni más peligrosa, a pesar de estar a lo largo de Europa.|276
772|Colombia registra 11.033 contagios nuevos y 179 muertes por covid-19|Salud|Según el reporte más reciente de Minsalud, se contabilizan 9.797 pacientes recuperados.|276
773|El método de Stanford para cambiar de hábitos|Salud|Empezar con metas muy pequeñas y premiarse mentalmente son dos claves esenciales.|276
774|80 % de los colombianos teme que la pandemia no sea controlada|Salud|Encuesta revela avance en medidas de protección, pero mayor zozobra de la gente frente al futuro.|277
775|Colombia registra 9.137 nuevos contagios y 201 muertes por covid-19|Salud|Según el reporte más reciente de Minsalud, se contabilizan 8.574 pacientes recuperados.|277
776|Director de OMS, en cuarentena tras contacto con un positivo por covid|Salud|Tedros Adhanom Ghebreyesus indicó que no presenta síntomas y trabajará desde la casa.|277
777|La tortura de tener a la mamá entre la vida y la muerte|Salud|La madre del periodista Andrés Rivera, una mujer sana, se contagió de covid y terminó en una UCI.|278
778|¿Por qué la pandemia ha dado lugar a tantas teorías conspirativas?|Salud|Hay quienes sostienen, sin evidencia, que el virus fue creado por la industria farmacéutica.|278
779|Colombia registra 9.935 nuevos contagios y 155 muertes por covid-19|Salud|Según el reporte más reciente de Minsalud, se contabilizan 7.992 pacientes recuperados.|278
780|¿Por qué el coronavirus se propaga ahora con tanta velocidad?|Salud|Nueva variante del virus es ahora dominante en toda Europa y sería más infectiva.|279
781|La córnea parece resistir la infección por el nuevo coronavirus|Salud|Investigación estadounidense halló un comportamiento diferente al de otros virus humanos.|280
782|Colombia registra 6.136 contagios y 177 muertes más por covid-19|Salud|Según el reporte más reciente de Minsalud, 154 de las muertes corresponden a días anteriores.|280
783|Colombia registró 166 muertes por covid-19 y pasó los 32.000 decesos|Salud|El Ministerio de Salud informó este miércoles sobre 8.692 nuevos contagios.|280
784|Alerta por cepa de coronavirus que compartirían animales y humanos|Salud|Dinamarca informó a la OMS 12 contagios atribuidos a contacto con visones de cría.|281
785|Eliminan requisito de prueba covid-19 a viajeros que llegan a Colombia|Salud|Gobierno Nacional modificó las medidas para los viajeros que llegan en vuelos internacionales.|281
786|Colombia reportó 196 nuevas muertes por covid-19 y 9.893 contagios|Salud|El Ministerio de Salud informó que se recuperaron 8.964 personas. Además, hay 72.081 casos activos.|281
787|Las razones por las que ya no pedirán prueba PCR para entrar al país|Salud|Ministerio de Salud afirma que es una recomendación de la OMS. Hay fuertes críticas.|282
788|‘Uno sale de la UCI hecho otra persona, acabada de nacer’|Salud|René Pedraza estuvo casi dos meses hospitalizado por covid, más cerca de la muerte que de la vida.|282
789|La OMS se pronuncia sobre la mutación del coronavirus en Dinamarca|Salud|214 personas en ese país han sido identificadas con la variante que afecta también a visones.|282
790|Uso de tratamientos sin evidencia para el covid-19, un peligro latente|Salud|Profesora de la UNAL explica el peligro de creer y usar tratamientos sin evidencia científica.|282
791|OMS dice que humedad puede ser factor de alto contagio de covid-19|Salud|La propagación del virus se vería beneficiada en ambientes de este estilo.|282
792|Colombia reporta 9.756 nuevos contagios de covid-19 y 196 muertes|Salud|Minsalud informó que se recuperaron 9.097 personas. Bogotá y Antioquia, las zonas con más contagios.|283
793|Argentina iniciaría vacunación contra la covid-19 a finales de 2020|Salud|El Gobierno aspira a contar con el apoyo de Rusia para el envío de vacunas contra la enfermedad.|283
794|Pfizer dice que su vacuna contra el coronavirus da protección de 90 %|Salud|Así lo confirman los resultados preliminares de sus ensayos de fase III, según la compañía.|285
795|Colombia reporta 183 muertos y 5.176 nuevos contagios de covid-19|Salud|El Ministerio de Salud informó que 8.935 personas se recuperaron del coronavirus.|285
796|Brasil suspende temporalmente los ensayos de vacuna contra covid-19|Salud|Con la interrupción de las pruebas clínicas, ningún nuevo individuo podrá ser vacunado.|285
797|Síntomas de la brucelosis, según la Biblioteca de Medicina de EE. UU.|Salud|Esta enfermedad es causada por una bacteria, la cual, por lo general, es transmitida por animales.|286
798|Fatiga pandémica: una realidad con la que hay que aprender a lidiar|Salud|El confinamiento, el exceso de información y el desgaste ante algo inédito pueden causar estragos.|286
799|Las preguntas que deberán responder Pfizer y BioNTech sobre su vacuna|Salud|El anuncio causó optimismo moderado, pero hay muchas preguntas sobre su efectividad contra covid-19.|286
800|Covid-19: 174 muertes más y 7.612 nuevos casos en Colombia|Salud|Según el reporte de este martes de Minsalud, más de un millón de pacientes se han recuperado.|286
801|Existe riesgo de transmisión sexual de covid e infertilidad masculina|Salud|Un estudio advirtió sobre posibles daños en los tejidos de los testículos a raíz del padecimiento.|286
802|Colombia alista plan ante una potencial vacuna contra el coronavirus|Salud|Ministro de Salud explicó posible distribución. Dice que ya planean ultracongelación en 5 ciudades.|286
803|Vacuna rusa anticoronavirus tiene eficacia del 92 %, según creadores|Salud|El resultado se obtuvo en una investigación con más de 16.000 voluntarios.|287
804|Colombia registra 8.651 contagios y 164 muertes más por covid-19|Salud|Según el reporte más reciente de Minsalud, 143 de las muertes corresponden a días anteriores.|287
805|El reto de transportar y almacenar en frío la vacuna covid de Pfizer|Salud|Si finalmente se aprueba, quedaría la titánica tarea de distribuirla bajo condiciones extremas.|287
806|20% de infectados de covid desarrolla trastorno mental, dice estudio|Salud|Expertos aseguran que se debe investigar más sobre este tema para llegar a resultados concluyentes.|287
807|Así llegó Colombia a su propio test para detectar Sars-CoV-2|Salud|Universidad Nacional e Instituto Nacional de Salud desarrollaron prueba serológica que ya se usa.|288
808|Los países que no han reportado casos de covid-19|Salud|Esta semana Vanuatu registró su primer infectado. La lista de naciones sin el coronavirus es corta.|288
809|Covid-19: ¿sirve tener un oxímetro de pulso en casa?, ¿cómo usarlo?|Salud|Con este aparato es posible conocer si su cuerpo está saturando de forma correcta.|288
810|Colombia registra 8.686 contagios y 179 muertes más por covid-19|Salud|Según el reporte más reciente de Minsalud, 163 de las muertes corresponden a días anteriores.|288
811|Covid-19 en personal de la salud: 99 muertes y casi 20.000 casos|Salud|Más de la mitad se infectó atendiendo pacientes. Gremios piden garantizar elementos de protección.|289
812|Ojo: las lluvias aumentan riesgo de infectarse con virus respiratorios|Salud|Colombia atraviesa una temporada de lluvias, escenario ideal para muchas infecciones.|289
813|8.685 nuevos contagios y 178 muertes más en Colombia por covid-19|Salud|Según el reporte más reciente de Minsalud, en total son 56.997 los casos que se mantienen activos.|289
814|Prueba diagnóstica colombiana de covid-19, lista para su uso|Salud|Investigadores del INS reportaron que la especificidad y sensibilidad del método es del 91 %.|289
815|Mecanismo COVAX: ¿qué es y cuál es su importancia contra el covid-19?|Salud|El mecanismo COVAX representa una ventaja para el país ya que tendrá acceso a portafolio de vacunas.|289
816|¿Mutación del coronavirus podría afectar la eficacia de la vacuna?|Salud|Algunas voces expertas señalan que es muy pronto para tener resultados concluyentes.|290
817|160 muertos y 8.307 nuevos casos de coronavirus en Colombia|Salud|Reporte de este sábado sobre el avance de la pandemia informa que ya son 1'097.576 los recuperados.|290
818|Los desafíos latentes de la vacuna para mitigar el nuevo coronavirus|Salud|El anuncio de Pfizer acelera una carrera inédita en la búsqueda del control definitivo del covid-19.|291
819|202 muertos y 7.742 nuevos casos de covid-19 en Colombia este domingo|Salud|Último reporte del Ministerio de Salud informa que hay 7.380 nuevas personas recuperadas.|291
820|Vacuna de Moderna tendría el 94,5% de efectividad contra el covid-19|Salud|Es la segunda compañía de EE. UU. en una semana que informa resultados que superan las expectativas.|292
821|Voluntad anticipada, un tema para hablar en la pandemia|Salud|Desenlaces potenciales de infección por covid-19 obligan a plantear decisiones al final de la vida.|292
822|Covid-19: 158 muertes más y 5.911 nuevos casos en Colombia|Salud|El Ministerio de Salud reportó también 55.073 casos activos.|293
823|Pfizer eleva a 95 % la efectividad de su vacuna contra la covid-19|Salud|Según la farmacéutica, 'la eficacia fue constante según la edad, el género, la raza y la etnia'.|294
824|Colombia registra 182 muertes más y 6.875 nuevos casos de coronavirus|Salud|El Ministerio de Salud reportó también 55.471 casos activos. Análisis en vivo de las cifras.|294
825|En temporada de lluvias, cómo saber si lo que tiene es covid o gripa|Salud|Es necesario prestar atención a los síntomas que no se presentan en los resfriados comunes.|295
826|Vacuna de Oxford genera respuesta inmune y segura en adultos mayores|Salud|Según estudio, el antídoto provoca 'pocos efectos secundarios'. Fue probada con 560 adultos sanos.|295
827|Colombia registra 198 muertes más y 7.487 nuevos casos de coronavirus|Salud|El Ministerio de Salud reportó también 55.541 casos activos. Análisis en vivo de las cifras.|295
828|EE.UU. aprueba test diagnóstico de covid- 19 para hacer en la casa|Salud|Fue fabricada por Lucira Health Y desarrollada a partir de unas pruebas caseras para la gripa.|296
829|Pfizer pedirá hoy autorización para comercializar su vacuna covid-19|Salud|La farmacéutica y la compañía BioNTech son los primeros fabricantes en hacerlo en Estados Unidos.|296
830|Colombia registra 168 muertes más y 7.954 nuevos casos de coronavirus|Salud|El Ministerio de Salud reportó también 57.132 casos activos y 6.188 recuperados.|296
831|Los países ricos y viejos, con mayor riesgo de muerte por covid-19|Salud|Según The Economist, el mayor factor de riesgo en esta contingencia es la vejez de la población.|296
832|Covid-19: reportan 7.049 nuevos casos y 175 fallecidos|Salud|En total son ya 1.240.493 casos, de los cuales se ha recuperado el 92%.|297
833|EE. UU. autoriza el uso del fármaco que usó Trump contra la covid-19|Salud|Es un cóctel de dos potentes anticuerpos que han mostrado resultados favorables para contener virus.|298
834|Las que puntean en la carrera de las vacunas contra la covid-19|Salud|Hay varias proyectos de vacuna que están en fase 3. Sin embargo, aún no hay que 'cantar victoria'.|298
835|Covid-19: reportan 183 fallecidos y 7.924 nuevos casos|Salud|Con esto, el balance general llega a 1.248.417 contagios y 35.287 muertes.|298
836|EE. UU. iniciaría vacunación contra covid-19 a principios de diciembre|Salud|Según Pfizer y Moderna, la vacuna que producen tiene al menos un 95 % de efectividad.|299
837|La vacuna de AstraZeneca y Oxford tiene un 70% de efectividad|Salud|Aunque presenta una eficacia menor a la de sus competidores es menos costosa y fácil de almacenar.|299
838|Conozca las tres vacunas más adelantadas contra el covid-19|Salud|Los proyectos de Pfizer – BioNtech, Oxford-Astrazeneca y Moderna serían los primeros en aplicarse.|299
839|Colombia registra 192 muertes más y 6.562 nuevos casos de coronavirus|Salud|El Ministerio de Salud reportó también 57.753 casos activos. Análisis en vivo de las cifras.|299
840|Muertes confirmadas y sospechosas por covid-19 suman más de 41.000|Salud|Datos del Dane al 1 de noviembre indican que por cada 5 decesos confirmados, hay uno sospechoso.|299
841|Rusia dice que su vacuna contra covid-19 tiene eficacia de más de 95 %|Salud|El Centro Gamaleya y el Fondo de Inversiones Directas de Rusia revelaron, además, cuánto costará.|300
842|Lo que debe tener en cuenta para regresar con bioseguridad a los cines|Salud|Salas se reabrirán esta semana. Ministerio de Salud estableció medidas para reducir riesgo de covid.|300
843|Alertan por desabastecimiento de sedantes y analgésicos en el país|Salud|Intensivistas y anestesiólogos prevén que en próximos meses podrían escasear. Son claves en UCI.|301
844|Colombia registra 198 muertes más y 7.515 nuevos casos de coronavirus|Salud|El Ministerio de Salud reportó también 56.084 casos activos. Análisis en vivo de las cifras.|301
845|Colombia aseguró '20 millones de dosis de vacunas', dice Minsalud|Salud|En total, 10 millones de personas podrían recibir el biológico, según señaló Fernando Ruiz.|301
846|Mayoría de la población colombiana recibiría vacuna covid en el 2022|Salud|Vacunación para covid-19 comenzaría en grupos de riesgo en primer semestre del 2021, según Minsalud.|301
847|Oxford y AstraZeneca admiten error y anuncian más análisis a vacuna|Salud|"Oxford aceptó que, por equivocación, hubo ""diferencias"" en la forma de administrar dosis en ensayo."|302
848|Colombia registra 183 muertes más y 8.497 nuevos casos de coronavirus|Salud|El Ministerio de Salud reportó también 57.260 casos activos. Análisis en vivo de las cifras.|302
849|Gracias a la tecnología, pacientes de UCI en Guainía superaron covid|Salud|El sistema de asistencia remota es liderado por Boston Scientific en alianza con Andired y Coosalud.|302
850|Revelan porcentaje de población que tuvo coronavirus en tres ciudades|Salud|Instituto Nacional de Salud dio a conocer resultados preliminares del estudio de seroprevalencia.|303
851|Covid-19: 195 muertes más y 10.023 nuevos casos en Colombia|Salud|El Ministerio de Salud reportó también 7.446 recuperados. Análisis en vivo de las cifras.|303
852|El oxímetro, uno de los mejores amigos en la época de pandemia|Salud|Estos dispositivos son asequibles, económicos y pueden decirle a un paciente cómo está respirando.|303
853|¿Qué dejan los primeros resultados del estudio de seroprevalencia?|Salud|Expertos analizan datos de personas infectadas de Sars-CoV-2 en Leticia, Barranquilla y Medellín.|304
854|Oxford ensayará fármaco para la gota como tratamiento para la covid-19|Salud|Alrededor de 2.500 pacientes hospitalizados por el virus recibirán varias dosis de Colchicina.|304
855|Covid-19: 9.103 casos nuevos de contagio y 187 muertes en Colombia|Salud|Además, el país tiene un registro de recuperados que supera los 1,1 millones de personas.|304
856|Exigencia de prueba negativa a viajeros, un debate que no aterriza|Salud|Tutela volvió a hacerlas obligatorias. Mientras Ministerio responde, hay división entre expertos.|304
857|Colombia reporta 188 muertes diarias por covid-19 en promedio|Salud|Desde septiembre el país entró en una meseta de decesos reportados cada día.|305
858|Gremios piden que decisiones de vacunas covid-19 se tomen en conjunto|Salud|En carta a las entidades gubernamentales, rechazan que se libre de responsabilidad a farmacéuticas.|305
859|Moderna pide permiso en EE. UU. y Europa para su vacuna de covid-19|Salud|Resultados completos de su ensayo confirmaron alta eficacia (94,1 %) para prevenir la enfermedad.|306
860|Colombia registra 159 muertes más y 9.496 nuevos casos de coronavirus|Salud|El Ministerio de Salud reportó también 6.794 recuperados. Análisis en vivo de las cifras.|306
861|Los niños, los grandes olvidados en la epidemia de VIH|Salud|En el día mundial contra el Sida, los datos que muestran lo vulnerables que son los menores de edad.|306
862|Minsalud dice que por ahora no pedirá pruebas PCR para entrar al país|Salud|Cartera envió preguntas al juez que con tutela revivió este requisito para viajeros internacionales.|307
863|Europa decide sobre primera vacuna covid-19 antes del 29 de diciembre|Salud|Agencia Europea de Medicamentos (EMA) puso plazo a evaluación de vacunas de Pfizer y Moderna.|307
864|Colombia registra 182 muertes más y 8.430 nuevos casos de coronavirus|Salud|El Ministerio de Salud reportó también 6.037 recuperados. Análisis en vivo de las cifras.|307
865|Vacuna a toda costa: reflexiones tras días de intenso debate público|Salud|Análisis de Alejandro Gaviria, Tatiana Andia, Claudia Vaca y Carolina Gómez.|307
866|Alborada en Antioquia deja los tres primeros lesionados con pólvora|Salud|Son dos menores y un joven de 20 años en Medellín y Caucasia, según el Instituto Nacional de Salud.|307
